[SYS] 2025/11/11 - 16:41:56 | initializing token encoders 
[SYS] 2025/11/12 - 11:08:51 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:08:51 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:09:06 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:09:06 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:09:20 | syncing options from database 
[SYS] 2025/11/12 - 11:09:21 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:09:21 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:09:36 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:09:36 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:09:51 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:09:51 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:10:06 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:10:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:10:17 | 正在更新数据看板数据... 
[SYS] 2025/11/12 - 11:10:17 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/12 - 11:10:20 | syncing options from database 
[SYS] 2025/11/12 - 11:10:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:10:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:10:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:10:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:10:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:10:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:11:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:11:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:11:20 | syncing options from database 
[SYS] 2025/11/12 - 11:11:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:11:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:11:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:11:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:11:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:11:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:12:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:12:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:12:20 | syncing options from database 
[SYS] 2025/11/12 - 11:12:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:12:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:12:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:12:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:12:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:12:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:13:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:13:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:13:20 | syncing options from database 
[SYS] 2025/11/12 - 11:13:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:13:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:13:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:13:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:13:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:13:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:14:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:14:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:14:20 | syncing options from database 
[SYS] 2025/11/12 - 11:14:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:14:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:14:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:14:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:14:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:14:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:15:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:15:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:15:17 | 正在更新数据看板数据... 
[SYS] 2025/11/12 - 11:15:17 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/12 - 11:15:20 | syncing options from database 
[SYS] 2025/11/12 - 11:15:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:15:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:15:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:15:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:15:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:15:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:16:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:16:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:16:20 | syncing options from database 
[SYS] 2025/11/12 - 11:16:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:16:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:16:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:16:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:16:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:16:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:17:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:17:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:17:20 | syncing options from database 
[SYS] 2025/11/12 - 11:17:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:17:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:17:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:17:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:17:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:17:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:18:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:18:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:18:20 | syncing options from database 
[SYS] 2025/11/12 - 11:18:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:18:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:18:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:18:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:18:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:18:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:19:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:19:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:19:20 | syncing options from database 
[SYS] 2025/11/12 - 11:19:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:19:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:19:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:19:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:19:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:19:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:20:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:20:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:20:17 | 正在更新数据看板数据... 
[SYS] 2025/11/12 - 11:20:17 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/12 - 11:20:20 | syncing options from database 
[SYS] 2025/11/12 - 11:20:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:20:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:20:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:20:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:20:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:20:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:21:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:21:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:21:20 | syncing options from database 
[SYS] 2025/11/12 - 11:21:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:21:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:21:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:21:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:21:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:21:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:22:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:22:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:22:20 | syncing options from database 
[SYS] 2025/11/12 - 11:22:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:22:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:22:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:22:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:22:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:22:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:23:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:23:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:23:20 | syncing options from database 
[SYS] 2025/11/12 - 11:23:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:23:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:23:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:23:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:23:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:23:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:24:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:24:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:24:20 | syncing options from database 
[SYS] 2025/11/12 - 11:24:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:24:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:24:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:24:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:24:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:24:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:25:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:25:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:25:17 | 正在更新数据看板数据... 
[SYS] 2025/11/12 - 11:25:17 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/12 - 11:25:20 | syncing options from database 
[SYS] 2025/11/12 - 11:25:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:25:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:25:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:25:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:25:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:25:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:26:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:26:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:26:20 | syncing options from database 
[SYS] 2025/11/12 - 11:26:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:26:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:26:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:26:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:26:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:26:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:27:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:27:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:27:20 | syncing options from database 
[SYS] 2025/11/12 - 11:27:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:27:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:27:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:27:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:27:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:27:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:28:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:28:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:28:20 | syncing options from database 
[SYS] 2025/11/12 - 11:28:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:28:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:28:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:28:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:28:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:28:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:29:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:29:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:29:20 | syncing options from database 
[SYS] 2025/11/12 - 11:29:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:29:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:29:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:29:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:29:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:29:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:30:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:30:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:30:17 | 正在更新数据看板数据... 
[SYS] 2025/11/12 - 11:30:17 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/12 - 11:30:20 | syncing options from database 
[SYS] 2025/11/12 - 11:30:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:30:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:30:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:30:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:30:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:30:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:31:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:31:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:31:20 | syncing options from database 
[SYS] 2025/11/12 - 11:31:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:31:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:31:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:31:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:31:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:31:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:32:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:32:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:32:20 | syncing options from database 
[SYS] 2025/11/12 - 11:32:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:32:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:32:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:32:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:32:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:32:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:33:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:33:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:33:20 | syncing options from database 
[SYS] 2025/11/12 - 11:33:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:33:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:33:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:33:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:33:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:33:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:34:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:34:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:34:20 | syncing options from database 
[SYS] 2025/11/12 - 11:34:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:34:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:34:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:34:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:34:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:34:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:35:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:35:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:35:17 | 正在更新数据看板数据... 
[SYS] 2025/11/12 - 11:35:17 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/12 - 11:35:20 | syncing options from database 
[SYS] 2025/11/12 - 11:35:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:35:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:35:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:35:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:35:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:35:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:36:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:36:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:36:20 | syncing options from database 
[SYS] 2025/11/12 - 11:36:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:36:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:36:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:36:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:36:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:36:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:37:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:37:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:37:20 | syncing options from database 
[SYS] 2025/11/12 - 11:37:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:37:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:37:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:37:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:37:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:37:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:38:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:38:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:38:20 | syncing options from database 
[SYS] 2025/11/12 - 11:38:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:38:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:38:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:38:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:38:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:38:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:39:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:39:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:39:20 | syncing options from database 
[SYS] 2025/11/12 - 11:39:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:39:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:39:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:39:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:39:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:39:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:40:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:40:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:40:17 | 正在更新数据看板数据... 
[SYS] 2025/11/12 - 11:40:17 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/12 - 11:40:20 | syncing options from database 
[SYS] 2025/11/12 - 11:40:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:40:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:40:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:40:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:40:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:40:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:41:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:41:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:41:20 | syncing options from database 
[SYS] 2025/11/12 - 11:41:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:41:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:41:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:41:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:41:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:41:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:42:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:42:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:42:20 | syncing options from database 
[SYS] 2025/11/12 - 11:42:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:42:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:42:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:42:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:42:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:42:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:43:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:43:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:43:20 | syncing options from database 
[SYS] 2025/11/12 - 11:43:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:43:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:43:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:43:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:43:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:43:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:44:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:44:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:44:20 | syncing options from database 
[SYS] 2025/11/12 - 11:44:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:44:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:44:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:44:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:44:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:44:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:45:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:45:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:45:17 | 正在更新数据看板数据... 
[SYS] 2025/11/12 - 11:45:17 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/12 - 11:45:20 | syncing options from database 
[SYS] 2025/11/12 - 11:45:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:45:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:45:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:45:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:45:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:45:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:46:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:46:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:46:20 | syncing options from database 
[SYS] 2025/11/12 - 11:46:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:46:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:46:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:46:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:46:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:46:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:47:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:47:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:47:20 | syncing options from database 
[SYS] 2025/11/12 - 11:47:22 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:47:22 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:47:37 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:47:37 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:47:52 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:47:52 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:48:07 | 任务进度轮询开始 
[SYS] 2025/11/12 - 11:48:07 | 任务进度轮询完成 
[SYS] 2025/11/12 - 11:48:20 | syncing options from database 
