[SYS] 2025/10/16 - 14:49:36 | initializing token encoders 
[SYS] 2025/10/16 - 17:15:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:15:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:15:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:15:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:15:36 | syncing options from database 
[SYS] 2025/10/16 - 17:15:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:15:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:15:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:15:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:16:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:16:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:16:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:16:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:16:36 | syncing options from database 
[SYS] 2025/10/16 - 17:16:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:16:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:16:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:16:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:17:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:17:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:17:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:17:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:17:36 | syncing options from database 
[SYS] 2025/10/16 - 17:17:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:17:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:17:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:17:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:18:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:18:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:18:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:18:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:18:36 | syncing options from database 
[SYS] 2025/10/16 - 17:18:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:18:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:18:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:18:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:19:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:19:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:19:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:19:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:19:36 | 正在更新数据看板数据... 
[SYS] 2025/10/16 - 17:19:36 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/10/16 - 17:19:36 | syncing options from database 
[SYS] 2025/10/16 - 17:19:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:19:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:19:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:19:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:20:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:20:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:20:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:20:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:20:36 | syncing options from database 
[SYS] 2025/10/16 - 17:20:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:20:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:20:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:20:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:21:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:21:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:21:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:21:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:21:36 | syncing options from database 
[SYS] 2025/10/16 - 17:21:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:21:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:21:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:21:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:22:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:22:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:22:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:22:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:22:36 | syncing options from database 
[SYS] 2025/10/16 - 17:22:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:22:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:22:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:22:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:23:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:23:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:23:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:23:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:23:36 | syncing options from database 
[SYS] 2025/10/16 - 17:23:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:23:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:23:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:23:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:24:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:24:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:24:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:24:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:24:36 | 正在更新数据看板数据... 
[SYS] 2025/10/16 - 17:24:36 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/10/16 - 17:24:36 | syncing options from database 
[SYS] 2025/10/16 - 17:24:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:24:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:24:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:24:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:25:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:25:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:25:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:25:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:25:36 | syncing options from database 
[SYS] 2025/10/16 - 17:25:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:25:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:25:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:25:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:26:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:26:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:26:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:26:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:26:36 | syncing options from database 
[SYS] 2025/10/16 - 17:26:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:26:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:26:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:26:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:27:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:27:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:27:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:27:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:27:36 | syncing options from database 
[SYS] 2025/10/16 - 17:27:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:27:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:27:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:27:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:28:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:28:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:28:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:28:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:28:36 | syncing options from database 
[SYS] 2025/10/16 - 17:28:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:28:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:28:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:28:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:29:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:29:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:29:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:29:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:29:36 | 正在更新数据看板数据... 
[SYS] 2025/10/16 - 17:29:36 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/10/16 - 17:29:36 | syncing options from database 
[SYS] 2025/10/16 - 17:29:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:29:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:29:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:29:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:30:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:30:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:30:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:30:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:30:36 | syncing options from database 
[SYS] 2025/10/16 - 17:30:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:30:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:30:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:30:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:31:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:31:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:31:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:31:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:31:36 | syncing options from database 
[SYS] 2025/10/16 - 17:31:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:31:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:31:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:31:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:32:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:32:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:32:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:32:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:32:36 | syncing options from database 
[SYS] 2025/10/16 - 17:32:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:32:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:32:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:32:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:33:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:33:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:33:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:33:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:33:36 | syncing options from database 
[SYS] 2025/10/16 - 17:33:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:33:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:33:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:33:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:34:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:34:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:34:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:34:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:34:36 | 正在更新数据看板数据... 
[SYS] 2025/10/16 - 17:34:36 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/10/16 - 17:34:36 | syncing options from database 
[SYS] 2025/10/16 - 17:34:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:34:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:34:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:34:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:35:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:35:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:35:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:35:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:35:36 | syncing options from database 
[SYS] 2025/10/16 - 17:35:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:35:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:35:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:35:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:36:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:36:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:36:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:36:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:36:36 | syncing options from database 
[SYS] 2025/10/16 - 17:36:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:36:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:36:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:36:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:37:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:37:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:37:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:37:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:37:36 | syncing options from database 
[SYS] 2025/10/16 - 17:37:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:37:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:37:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:37:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:38:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:38:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:38:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:38:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:38:36 | syncing options from database 
[SYS] 2025/10/16 - 17:38:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:38:37 | 任务进度轮询完成 
[INFO] 2025/10/16 - 17:38:45 | 20251016173845679765000Xffifh2J | 用户 1 额度充足且为无限额度令牌, 信任且不需要预扣费 
[SYS] 2025/10/16 - 17:38:45 | 发送给Coze的工作流请求: {"workflow_id":"7549076385299333172","parameters":{"BOT_USER_INPUT":"测试","input":"测试"}} 
[DEBUG] 2025/10/16 - 17:38:45 | 20251016173845679765000Xffifh2J | text request body: {"workflow_id":"7549076385299333172","parameters":{"BOT_USER_INPUT":"测试","input":"测试"}} 
[SYS] 2025/10/16 - 17:38:45 | DoRequest called with OriginModelName: coze-workflow 
[SYS] 2025/10/16 - 17:38:45 | Processing as Coze workflow request 
[SYS] 2025/10/16 - 17:38:45 | [OAuth Debug] ChannelOtherSettings: {AzureResponsesVersion: VertexKeyType: CozeAuthType:oauth} 
[SYS] 2025/10/16 - 17:38:45 | [OAuth Debug] CozeAuthType 原始值: 'oauth' 
[SYS] 2025/10/16 - 17:38:45 | [OAuth Debug] 缓存未命中，开始生成新 token 
[SYS] 2025/10/16 - 17:38:45 | [OAuth Debug] JWT 签名成功 (前50字符): eyJhbGciOiJSUzI1NiIsImtpZCI6Im9rQ0UzWE95TXZDeDlwNU... 
[SYS] 2025/10/16 - 17:38:45 | [OAuth Debug] 向 https://api.coze.cn/api/permission/oauth2/token 发送 token 交换请求 
[SYS] 2025/10/16 - 17:38:45 | [OAuth Debug] Token 交换响应状态: 200, 响应体: {"access_token":"czs_hLfTuDqRiYXIVhhM6VwaROjlJ83zB2D7usKTIXxPrCvr1u0GrQ65ph9ODJjtJZyXn","expires_in":1760608425,"token_type":"Bearer"} 
[SYS] 2025/10/16 - 17:38:45 | [OAuth Debug] Access token 获取成功 (前20字符): czs_hLfTuDqRiYXIVhhM... 
[SYS] 2025/10/16 - 17:38:45 | [OAuth Debug] 准备使用 OAuth token (前20字符): czs_hLfTuDqRiYXIVhhM... 
[SYS] 2025/10/16 - 17:38:45 | [OAuth Debug] 设置 Authorization 头 (前30字符): Bearer czs_hLfTuDqRiYXIVhhM6Vw... 
[SYS] 2025/10/16 - 17:38:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:38:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:39:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:39:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:39:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:39:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:39:36 | 正在更新数据看板数据... 
[SYS] 2025/10/16 - 17:39:36 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/10/16 - 17:39:36 | syncing options from database 
[SYS] 2025/10/16 - 17:39:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:39:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:39:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:39:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:40:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:40:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:40:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:40:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:40:36 | syncing options from database 
[SYS] 2025/10/16 - 17:40:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:40:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:40:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:40:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:41:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:41:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:41:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:41:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:41:36 | syncing options from database 
[SYS] 2025/10/16 - 17:41:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:41:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:41:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:41:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:42:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:42:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:42:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:42:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:42:36 | syncing options from database 
[SYS] 2025/10/16 - 17:42:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:42:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:42:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:42:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:43:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:43:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:43:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:43:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:43:36 | syncing options from database 
[SYS] 2025/10/16 - 17:43:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:43:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:43:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:43:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:44:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:44:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:44:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:44:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:44:36 | 正在更新数据看板数据... 
[SYS] 2025/10/16 - 17:44:36 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/10/16 - 17:44:36 | syncing options from database 
[SYS] 2025/10/16 - 17:44:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:44:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:44:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:44:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:45:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:45:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:45:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:45:22 | 任务进度轮询完成 
